file_id,section_id,local_readme_file,heading_markdown,,section_code
74,65,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,66,arviAgilaThememasterREADME.md.md,##### SCROLLBAR THINNESS (default: 4),arviAgilaThememasterREADME.md.md##### SCROLLBAR THINNESS (default: 4),3
74,67,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,68,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,69,arviAgilaThememasterREADME.md.md,### My Sublime Settings :p,arviAgilaThememasterREADME.md.md### My Sublime Settings :p,"3,6"
74,70,arviAgilaThememasterREADME.md.md,##### **https://gist.github.com/arvi/b71cd26b7a20944a7d53607213d56c20**,arviAgilaThememasterREADME.md.md##### **https://gist.github.com/arvi/b71cd26b7a20944a7d53607213d56c20**,4
74,71,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,72,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,73,arviAgilaThememasterREADME.md.md,### Ports,arviAgilaThememasterREADME.md.md### Ports,"-,3"
74,74,arviAgilaThememasterREADME.md.md,## - [Visual Studio Code](https://marketplace.visualstudio.com/items?itemName=whtsky.agila-theme) by whtsky ,arviAgilaThememasterREADME.md.md## - [Visual Studio Code](https://marketplace.visualstudio.com/items?itemName=whtsky.agila-theme) by whtsky ,"-,1,6"
74,75,arviAgilaThememasterREADME.md.md,### Thanks to,arviAgilaThememasterREADME.md.md### Thanks to,5
74,76,arviAgilaThememasterREADME.md.md,## ,arviAgilaThememasterREADME.md.md## ,-
74,77,arviAgilaThememasterREADME.md.md,### Fun Experiments :p,arviAgilaThememasterREADME.md.md### Fun Experiments :p,8
75,1,arvinddagar.acts_as_friendable.md,# ActsAsFriendable [![Build Status](https://travis-ci.org/jrmyward/acts_as_friendable.png?branch=master)](https://travis-ci.org/jrmyward/acts_as_friendable),arvinddagar.acts_as_friendable.md# ActsAsFriendable [![Build Status](https://travis-ci.org/jrmyward/acts_as_friendable.png?branch=master)](https://travis-ci.org/jrmyward/acts_as_friendable),"1,6"
75,2,arvinddagar.acts_as_friendable.md,## Overview,arvinddagar.acts_as_friendable.md## Overview,1
75,3,arvinddagar.acts_as_friendable.md,## Installation,arvinddagar.acts_as_friendable.md## Installation,3
75,4,arvinddagar.acts_as_friendable.md,## Usage,arvinddagar.acts_as_friendable.md## Usage,3
75,5,arvinddagar.acts_as_friendable.md,### Scopes and Methods,arvinddagar.acts_as_friendable.md### Scopes and Methods,3
75,6,arvinddagar.acts_as_friendable.md,## Testing,arvinddagar.acts_as_friendable.md## Testing,3
75,7,arvinddagar.acts_as_friendable.md,## Contributing,arvinddagar.acts_as_friendable.md## Contributing,7
76,1,ashank.android-flip.md,# android-flip,ashank.android-flip.md# android-flip,1
76,2,ashank.android-flip.md,## Release Notes,ashank.android-flip.md## Release Notes,"4,6"
76,3,ashank.android-flip.md,"### [v0.9.8, May 7th 2013](https://github.com/openaphid/android-flip/issues?milestone=4&state=closed)","ashank.android-flip.md### [v0.9.8, May 7th 2013](https://github.com/openaphid/android-flip/issues?milestone=4&state=closed)",3
76,4,ashank.android-flip.md,"### [v0.9.7, Jan 1th 2012](https://github.com/openaphid/android-flip/issues?milestone=3&state=closed)","ashank.android-flip.md### [v0.9.7, Jan 1th 2012](https://github.com/openaphid/android-flip/issues?milestone=3&state=closed)",1
76,5,ashank.android-flip.md,"### [v0.9.6, Dec 12th 2012](https://github.com/openaphid/android-flip/issues?milestone=1&state=closed)","ashank.android-flip.md### [v0.9.6, Dec 12th 2012](https://github.com/openaphid/android-flip/issues?milestone=1&state=closed)","5,6"
76,6,ashank.android-flip.md,"### v0.9.5, Nov 9th 2012","ashank.android-flip.md### v0.9.5, Nov 9th 2012",3
76,7,ashank.android-flip.md,"### v0.9, Sep 21st 2012","ashank.android-flip.md### v0.9, Sep 21st 2012",4
76,8,ashank.android-flip.md,## Copyright and License,ashank.android-flip.md## Copyright and License,5
77,1,ashank.Android-SlideExpandableListView.md,# SlideExpandableListView for Android,ashank.Android-SlideExpandableListView.md# SlideExpandableListView for Android,"1,3"
77,2,ashank.Android-SlideExpandableListView.md,## Features,ashank.Android-SlideExpandableListView.md## Features,1
77,3,ashank.Android-SlideExpandableListView.md,## Usage,ashank.Android-SlideExpandableListView.md## Usage,3
77,4,ashank.Android-SlideExpandableListView.md,### Layout,ashank.Android-SlideExpandableListView.md### Layout,3
77,5,ashank.Android-SlideExpandableListView.md,### Wrap your ListAdapter,ashank.Android-SlideExpandableListView.md### Wrap your ListAdapter,"3,6"
77,6,ashank.Android-SlideExpandableListView.md,### Use the SlideExpandableListView or ActionSlideExpandableListView,ashank.Android-SlideExpandableListView.md### Use the SlideExpandableListView or ActionSlideExpandableListView,3
77,7,ashank.Android-SlideExpandableListView.md,### Including In Your Project,ashank.Android-SlideExpandableListView.md### Including In Your Project,3
77,8,ashank.Android-SlideExpandableListView.md,## Pull Requests,ashank.Android-SlideExpandableListView.md## Pull Requests,7
77,9,ashank.Android-SlideExpandableListView.md,## Changelog,ashank.Android-SlideExpandableListView.md## Changelog,4
77,10,ashank.Android-SlideExpandableListView.md,### v1.1.0,ashank.Android-SlideExpandableListView.md### v1.1.0,4
77,11,ashank.Android-SlideExpandableListView.md,### v1.0.0,ashank.Android-SlideExpandableListView.md### v1.0.0,4
77,12,ashank.Android-SlideExpandableListView.md,## Acknowledgments,ashank.Android-SlideExpandableListView.md## Acknowledgments,6
77,13,ashank.Android-SlideExpandableListView.md,## License,ashank.Android-SlideExpandableListView.md## License,5
78,1,ashank.android_page_curl.md,# NOTE,ashank.android_page_curl.md# NOTE,"3,6"
78,2,ashank.android_page_curl.md,# Introduction,ashank.android_page_curl.md# Introduction,1
78,3,ashank.android_page_curl.md,# ToDo,ashank.android_page_curl.md# ToDo,4
78,4,ashank.android_page_curl.md,# Some details,ashank.android_page_curl.md# Some details,"1,6"
78,5,ashank.android_page_curl.md,# Sources of inspiration,ashank.android_page_curl.md# Sources of inspiration,
79,1,ashank.c-geo-opensource.md,## You want to contribute?,ashank.c-geo-opensource.md## You want to contribute?,"5,7"
79,2,ashank.c-geo-opensource.md,## Get the source,ashank.c-geo-opensource.md## Get the source,3
79,3,ashank.c-geo-opensource.md,### Branches ###,ashank.c-geo-opensource.md### Branches ###,4
79,4,ashank.c-geo-opensource.md,## Set up Eclipse,ashank.c-geo-opensource.md## Set up Eclipse,3
79,5,ashank.c-geo-opensource.md,## Build,ashank.c-geo-opensource.md## Build,"-,3"
79,6,ashank.c-geo-opensource.md,### Prerequisites ###,ashank.c-geo-opensource.md### Prerequisites ###,3
79,7,ashank.c-geo-opensource.md,### Structure ###,ashank.c-geo-opensource.md### Structure ###,3
79,8,ashank.c-geo-opensource.md,### Known limitations ###,ashank.c-geo-opensource.md### Known limitations ###,3
79,9,ashank.c-geo-opensource.md,### Configuration ###,ashank.c-geo-opensource.md### Configuration ###,3
79,10,ashank.c-geo-opensource.md,### Building with Ant ###,ashank.c-geo-opensource.md### Building with Ant ###,3
79,11,ashank.c-geo-opensource.md,### Debugging ###,ashank.c-geo-opensource.md### Debugging ###,3
79,12,ashank.c-geo-opensource.md,### Testing ###,ashank.c-geo-opensource.md### Testing ###,3
79,13,ashank.c-geo-opensource.md,## License,ashank.c-geo-opensource.md## License,"-,5"
79,14,ashank.c-geo-opensource.md,## Contact,ashank.c-geo-opensource.md## Contact,"5,6"
80,1,ashank.DiskLruCache.md,# Disk LRU Cache,ashank.DiskLruCache.md# Disk LRU Cache,3
80,2,ashank.DiskLruCache.md,# Obtaining,ashank.DiskLruCache.md# Obtaining,3
80,3,ashank.DiskLruCache.md,# License,ashank.DiskLruCache.md# License,5
81,1,ashank.drag-sort-listview.md,# DragSortListView,ashank.drag-sort-listview.md# DragSortListView,-
81,2,ashank.drag-sort-listview.md,# NOTICE: No longer maintained.,ashank.drag-sort-listview.md# NOTICE: No longer maintained.,5
81,3,ashank.drag-sort-listview.md,## News,ashank.drag-sort-listview.md## News,"4,5"
81,4,ashank.drag-sort-listview.md,## Overview,ashank.drag-sort-listview.md## Overview,1
81,5,ashank.drag-sort-listview.md,## Widget usage,ashank.drag-sort-listview.md## Widget usage,3
81,6,ashank.drag-sort-listview.md,### XML layout declaration,ashank.drag-sort-listview.md### XML layout declaration,"3,6"
81,7,ashank.drag-sort-listview.md,#### XML attributes,ashank.drag-sort-listview.md#### XML attributes,3
81,8,ashank.drag-sort-listview.md,### Listeners,ashank.drag-sort-listview.md### Listeners,"1,3"
81,9,ashank.drag-sort-listview.md,#### DragSortListView.DropListener,ashank.drag-sort-listview.md#### DragSortListView.DropListener,3
81,10,ashank.drag-sort-listview.md,#### DragSortListView.RemoveListener,ashank.drag-sort-listview.md#### DragSortListView.RemoveListener,3
81,11,ashank.drag-sort-listview.md,#### DragSortListView.DragListener,ashank.drag-sort-listview.md#### DragSortListView.DragListener,3
81,12,ashank.drag-sort-listview.md,#### DragSortListView.DragSortListener,ashank.drag-sort-listview.md#### DragSortListView.DragSortListener,1
81,13,ashank.drag-sort-listview.md,### FloatViewManager,ashank.drag-sort-listview.md### FloatViewManager,3
81,14,ashank.drag-sort-listview.md,### Drag start/stop,ashank.drag-sort-listview.md### Drag start/stop,3
81,15,ashank.drag-sort-listview.md,### DragSortController,ashank.drag-sort-listview.md### DragSortController,3
81,16,ashank.drag-sort-listview.md,## Additional documentation,ashank.drag-sort-listview.md## Additional documentation,6
81,17,ashank.drag-sort-listview.md,## Installation,ashank.drag-sort-listview.md## Installation,3
81,18,ashank.drag-sort-listview.md,### Ant,ashank.drag-sort-listview.md### Ant,3
81,19,ashank.drag-sort-listview.md,### Maven,ashank.drag-sort-listview.md### Maven,3
81,20,ashank.drag-sort-listview.md,### Installation in Eclipse (Indigo),ashank.drag-sort-listview.md### Installation in Eclipse (Indigo),3
81,21,ashank.drag-sort-listview.md,## Contributing,ashank.drag-sort-listview.md## Contributing,7
81,22,ashank.drag-sort-listview.md,## Debugging,ashank.drag-sort-listview.md## Debugging,3
81,23,ashank.drag-sort-listview.md,## License,ashank.drag-sort-listview.md## License,5
82,1,ashank.PushSharp.md,# PushSharp 2.x,ashank.PushSharp.md# PushSharp 2.x,"1,3"
82,2,ashank.PushSharp.md,###Join me at Xamarin Evolve for a session on Push Notifications and PushSharp!###,ashank.PushSharp.md###Join me at Xamarin Evolve for a session on Push Notifications and PushSharp!###,
82,3,ashank.PushSharp.md,## News,ashank.PushSharp.md## News,4
82,4,ashank.PushSharp.md,## Features,ashank.PushSharp.md## Features,1
82,5,ashank.PushSharp.md,## Documentation,ashank.PushSharp.md## Documentation,6
82,6,ashank.PushSharp.md,## PushSharp Featured in Xamarin Seminar!,ashank.PushSharp.md## PushSharp Featured in Xamarin Seminar!,1
82,7,ashank.PushSharp.md,## Sample Code,ashank.PushSharp.md## Sample Code,3
82,8,ashank.PushSharp.md,## v2.0 Release Notes,ashank.PushSharp.md## v2.0 Release Notes,
82,9,ashank.PushSharp.md,## FAQ's,ashank.PushSharp.md## FAQ's,"-,6"
82,10,ashank.PushSharp.md,##### How do I use PushSharp in my ASP.NET Web Application?  #####,ashank.PushSharp.md##### How do I use PushSharp in my ASP.NET Web Application?  #####,3
82,11,ashank.PushSharp.md,##### How do I support multiple iOS/GCM/WP/W8 Apps with PushSharp? #####,ashank.PushSharp.md##### How do I support multiple iOS/GCM/WP/W8 Apps with PushSharp? #####,
82,12,ashank.PushSharp.md,## MonoTouch and Mono for Android Client Application Integration,ashank.PushSharp.md## MonoTouch and Mono for Android Client Application Integration,"3,6"
82,13,ashank.PushSharp.md,## PushSharp.ClientSample.MonoForAndroid,ashank.PushSharp.md## PushSharp.ClientSample.MonoForAndroid,3
82,14,ashank.PushSharp.md,## PushSharp.ClientSample.MonoTouch,ashank.PushSharp.md## PushSharp.ClientSample.MonoTouch,
82,15,ashank.PushSharp.md,## License,ashank.PushSharp.md## License,5
83,1,ashgadala.WordPress-Skeleton.md,# WordPress Skeleton,ashgadala.WordPress-Skeleton.md# WordPress Skeleton,"1,3"
83,2,ashgadala.WordPress-Skeleton.md,## Assumptions,ashgadala.WordPress-Skeleton.md## Assumptions,-
83,3,ashgadala.WordPress-Skeleton.md,## Questions & Answers,ashgadala.WordPress-Skeleton.md## Questions & Answers,3
84,1,ashleyt.chromecast-java-api-v2.md,# ChromeCast Java API v2,ashleyt.chromecast-java-api-v2.md# ChromeCast Java API v2,1
84,2,ashleyt.chromecast-java-api-v2.md,## Install,ashleyt.chromecast-java-api-v2.md## Install,3
84,3,ashleyt.chromecast-java-api-v2.md,## Build,ashleyt.chromecast-java-api-v2.md## Build,3
84,4,ashleyt.chromecast-java-api-v2.md,## Usage,ashleyt.chromecast-java-api-v2.md## Usage,3
84,5,ashleyt.chromecast-java-api-v2.md,## Useful links,ashleyt.chromecast-java-api-v2.md## Useful links,6
84,6,ashleyt.chromecast-java-api-v2.md,## License,ashleyt.chromecast-java-api-v2.md## License,5
85,1,asmuth-archive.parallel_cf.md,# parallel_cf,asmuth-archive.parallel_cf.md# parallel_cf,
85,2,asmuth-archive.parallel_cf.md,#### Use cases:,asmuth-archive.parallel_cf.md#### Use cases:,-
85,3,asmuth-archive.parallel_cf.md,## How it works,asmuth-archive.parallel_cf.md## How it works,3
85,4,asmuth-archive.parallel_cf.md,#### Partitioning & Parallelization,asmuth-archive.parallel_cf.md#### Partitioning & Parallelization,1
85,5,asmuth-archive.parallel_cf.md,## Example,asmuth-archive.parallel_cf.md## Example,3
85,6,asmuth-archive.parallel_cf.md,## Sources / References,asmuth-archive.parallel_cf.md## Sources / References,
85,7,asmuth-archive.parallel_cf.md,## License,asmuth-archive.parallel_cf.md## License,5
86,1,aspectron.insight.md,# *insight*,aspectron.insight.md# *insight*,"3,6"
86,2,aspectron.insight.md,## Prerequisites,aspectron.insight.md## Prerequisites,"1,3"
86,3,aspectron.insight.md,## Quick Install,aspectron.insight.md## Quick Install,3
86,4,aspectron.insight.md,## Nginx Setup,aspectron.insight.md## Nginx Setup,6
86,5,aspectron.insight.md,## Development,aspectron.insight.md## Development,3
86,6,aspectron.insight.md,## Multilanguage support,aspectron.insight.md## Multilanguage support,3
86,7,aspectron.insight.md,## Note,aspectron.insight.md## Note,6
86,8,aspectron.insight.md,## Contribute,aspectron.insight.md## Contribute,7
86,9,aspectron.insight.md,## License,aspectron.insight.md## License,5
87,1,aspineonyamlcppmasterREADME.md.md,# yaml-cpp [![Build Status](https://travis-ci.org/jbeder/yaml-cpp.svg?branch=master)](https://travis-ci.org/jbeder/yaml-cpp) [![Documentation](https://codedocs.xyz/jbeder/yaml-cpp.svg)](https://codedocs.xyz/jbeder/yaml-cpp/),aspineonyamlcppmasterREADME.md.md# yaml-cpp [![Build Status](https://travis-ci.org/jbeder/yaml-cpp.svg?branch=master)](https://travis-ci.org/jbeder/yaml-cpp) [![Documentation](https://codedocs.xyz/jbeder/yaml-cpp.svg)](https://codedocs.xyz/jbeder/yaml-cpp/),"1,6"
87,2,aspineonyamlcppmasterREADME.md.md,# Problems? #,aspineonyamlcppmasterREADME.md.md# Problems? #,6
87,3,aspineonyamlcppmasterREADME.md.md,# How to Build #,aspineonyamlcppmasterREADME.md.md# How to Build #,3
87,4,aspineonyamlcppmasterREADME.md.md,# Recent Release #,aspineonyamlcppmasterREADME.md.md# Recent Release #,"4,6"
87,5,aspineonyamlcppmasterREADME.md.md,# API Documentation ,aspineonyamlcppmasterREADME.md.md# API Documentation ,"3,6"
87,6,aspineonyamlcppmasterREADME.md.md,# Third Party Integrations,aspineonyamlcppmasterREADME.md.md# Third Party Integrations,6
88,1,asteriq.skydns.md,# SkyDNS [![Build Status](https://travis-ci.org/skynetservices/skydns.png?branch=master)](https://travis-ci.org/skynetservices/skydns),asteriq.skydns.md# SkyDNS [![Build Status](https://travis-ci.org/skynetservices/skydns.png?branch=master)](https://travis-ci.org/skynetservices/skydns),"1,6"
88,2,asteriq.skydns.md,# Changes since version 1,asteriq.skydns.md# Changes since version 1,"1,4"
88,3,asteriq.skydns.md,## Setup / Install,asteriq.skydns.md## Setup / Install,3
88,4,asteriq.skydns.md,## Configuration,asteriq.skydns.md## Configuration,3
88,5,asteriq.skydns.md,### Commandline flags,asteriq.skydns.md### Commandline flags,3
88,6,asteriq.skydns.md,### Environment Variables,asteriq.skydns.md### Environment Variables,3
88,7,asteriq.skydns.md,### SSL Usage and Authentication with Client Certificates,asteriq.skydns.md### SSL Usage and Authentication with Client Certificates,3
88,8,asteriq.skydns.md,## Service Announcements,asteriq.skydns.md## Service Announcements,3
88,9,asteriq.skydns.md,## Service Discovery via the DNS,asteriq.skydns.md## Service Discovery via the DNS,
88,10,asteriq.skydns.md,### Wildcards,asteriq.skydns.md### Wildcards,1
88,11,asteriq.skydns.md,### Examples,asteriq.skydns.md### Examples,3
88,12,asteriq.skydns.md,#### SRV Records,asteriq.skydns.md#### SRV Records,3
88,13,asteriq.skydns.md,#### A/AAAA Records,asteriq.skydns.md#### A/AAAA Records,3
88,14,asteriq.skydns.md,#### MX Records,asteriq.skydns.md#### MX Records,
88,15,asteriq.skydns.md,#### CNAME Records,asteriq.skydns.md#### CNAME Records,"1,4"
88,16,asteriq.skydns.md,##### External Names,asteriq.skydns.md##### External Names,3
88,17,asteriq.skydns.md,#### TXT Records,asteriq.skydns.md#### TXT Records,3
88,18,asteriq.skydns.md,#### NS Records,asteriq.skydns.md#### NS Records,3
88,19,asteriq.skydns.md,#### PTR Records: Reverse Addresses,asteriq.skydns.md#### PTR Records: Reverse Addresses,3
88,20,asteriq.skydns.md,#### DNS Forwarding,asteriq.skydns.md#### DNS Forwarding,3
88,21,asteriq.skydns.md,#### DNSSEC,asteriq.skydns.md#### DNSSEC,3
88,22,asteriq.skydns.md,#### Host Local Values,asteriq.skydns.md#### Host Local Values,3
88,23,asteriq.skydns.md,#### Groups,asteriq.skydns.md#### Groups,"3,4"
88,24,asteriq.skydns.md,## Implementing a custom DNS backend,asteriq.skydns.md## Implementing a custom DNS backend,6
88,25,asteriq.skydns.md,## Stub Zones,asteriq.skydns.md## Stub Zones,3
88,26,asteriq.skydns.md,## How Do I Create an Address Pool and Round Robin Between Them,asteriq.skydns.md## How Do I Create an Address Pool and Round Robin Between Them,4
88,27,asteriq.skydns.md,## How I Do Create Multiple SRV Records For the Same Name,asteriq.skydns.md## How I Do Create Multiple SRV Records For the Same Name,3
88,28,asteriq.skydns.md,## How do you limit recursion?,asteriq.skydns.md## How do you limit recursion?,3
88,29,asteriq.skydns.md,# Docker,asteriq.skydns.md# Docker,3
89,1,atiq1589.AngularPlus.md,# AngularPlus,atiq1589.AngularPlus.md# AngularPlus,"1,5"
89,2,atiq1589.AngularPlus.md,#ngplusOverlay Directive,atiq1589.AngularPlus.md#ngplusOverlay Directive,3
89,3,atiq1589.AngularPlus.md,###Options,atiq1589.AngularPlus.md###Options,
